,Image Height,Image_Width,subject_name,subject_x,subject_y,subject_width,subject_height,object_name,object_x,object_y,object_width,object_height
6164,600,800,church,372.0,293.5,526,229,roof,315.0,278.5,310,81
6165,600,800,church,372.0,293.5,526,229,water,398.0,528.0,790,138
6166,600,800,church,372.0,293.5,526,229,stone,307.0,352.0,234,72
6167,600,800,windows,307.0,352.0,234,72,shape,340.5,347.0,37,74
6168,600,800,church,372.0,293.5,526,229,windows,307.0,352.0,234,72
6169,600,800,cemetary,653.5,390.0,67,62,church,372.0,293.5,526,229
6170,600,800,church,372.0,293.5,526,229,roof,315.0,278.5,310,81
6171,600,800,water,398.0,528.0,790,138,church,372.0,293.5,526,229
6172,600,800,tree,108.5,370.5,183,73,church,372.0,293.5,526,229
6173,600,800,motor,765.5,484.5,35,29,boat,763.0,502.0,66,62
6174,600,800,church,372.0,293.5,526,229,doorway,591.0,364.5,44,37
6175,600,800,bird,135.0,335.0,56,24,roof,315.0,278.5,310,81
6176,600,800,boat,763.0,502.0,66,62,trim,761.0,501.5,40,13
6177,600,800,water,398.0,528.0,790,138,wave,490.0,576.0,268,44
6178,600,800,tombstones,671.5,406.0,93,32,church,372.0,293.5,526,229
6179,800,600,tire,401.0,546.5,94,65,car,469.5,500.5,219,105
6180,800,600,tire,528.5,548.5,37,77,car,427.0,525.0,244,88
6181,800,600,windshield,463.0,487.0,82,46,car,441.5,509.0,207,70
6182,800,600,tail light,563.0,595.0,42,72,car,564.0,624.0,46,118
6183,800,600,tree,224.5,322.5,337,443,leave,230.5,270.5,321,333
6184,800,600,tire,470.5,545.0,157,38,car,442.5,524.5,255,87
6185,800,600,window,460.0,431.5,16,59,apartment,300.0,323.0,600,354
6186,800,600,pole,469.5,587.0,37,422,sign,484.0,229.5,132,309
6187,800,600,shadow,487.0,741.5,222,111,street,300.0,672.5,600,249
6188,800,600,roof,56.5,186.5,111,85,house,250.5,331.5,499,381
6189,800,600,word,445.0,224.0,38,36,sign,479.5,162.5,127,181
6190,800,600,bike,479.5,156.5,93,91,sign,479.5,162.5,127,181
6191,800,600,sign,479.5,162.5,127,181,sign post,467.5,590.5,43,417
6192,800,600,car,440.0,525.5,256,87,street,300.0,672.5,600,249
6193,800,600,windshield,461.0,495.5,70,29,car,440.0,525.5,256,87
6194,800,600,word,158.5,599.5,241,37,street,300.0,672.5,600,249
6195,800,600,license plate,338.0,514.5,16,15,car,440.0,525.5,256,87
6196,800,600,sign,474.0,307.0,72,150,post,468.5,591.0,39,414
6197,800,600,shadow,319.0,562.0,212,18,car,440.0,525.5,256,87
6198,800,600,writing,476.0,214.0,100,56,sign,479.5,162.5,127,181
6199,800,600,car,440.0,525.5,256,87,street,300.0,672.5,600,249
6200,800,600,letter,157.0,601.0,234,40,street,300.0,672.5,600,249
6201,800,600,tail light,582.5,602.5,27,29,car,577.5,627.5,41,97
6202,800,600,tree,224.5,322.5,337,443,apartment,300.0,323.0,600,354
6203,800,600,tire,411.0,548.0,42,44,car,442.5,524.5,255,87
6204,800,600,license plate,337.5,512.0,9,12,car,442.5,524.5,255,87
6205,800,600,sign,474.5,308.5,71,151,pole,467.5,591.5,21,413
6206,800,600,door,380.0,457.5,54,89,apartment,300.0,323.0,600,354
6207,800,600,pole,465.0,590.5,38,413,sign,484.0,229.5,132,309
6208,800,600,sign,484.0,229.5,132,309,sign post,467.5,590.5,43,417
6209,800,600,car,442.5,529.0,267,88,apartment,303.0,345.0,556,382
6210,800,600,sidewalk,159.0,523.5,314,13,grass,165.0,537.5,320,15
6211,800,600,tail light,582.5,602.0,27,30,car,565.5,595.5,27,43
6212,800,600,tire,411.0,544.5,38,45,car,446.0,524.0,246,76
6213,480,640,beard,328.5,397.0,129,48,man,313.5,251.5,231,339
6214,480,640,beard,315.5,397.0,117,48,man,316.0,283.0,556,388
6215,480,640,beard,315.5,397.0,117,48,man,316.0,283.0,556,388
6216,480,640,beard,310.5,395.0,129,50,man,316.0,283.0,556,388
6217,480,640,beard,322.5,398.5,133,53,man,316.0,283.0,556,388
6218,480,640,beard,328.0,400.5,112,45,man,316.0,283.0,556,388
6219,480,640,beard,312.0,400.0,118,50,man,317.0,269.5,594,403
6220,480,640,man,316.0,283.0,556,388,wall,315.0,244.0,602,466
6221,480,640,wall,315.0,244.0,602,466,man,316.0,283.0,556,388
6222,480,640,wall,315.0,244.0,602,466,man,316.0,283.0,556,388
6223,480,640,hair,319.0,390.5,128,65,face,309.0,299.5,162,225
6224,480,640,face,309.0,299.5,162,225,man,316.0,283.0,556,388
6225,480,640,lip,315.0,351.5,60,23,man,316.0,283.0,556,388
6226,480,640,collar,313.0,433.0,208,88,shirt,316.0,415.5,542,129
6227,480,640,man,299.5,251.0,249,350,sweater,313.0,438.0,534,66
6228,480,640,man,299.5,251.0,249,350,sweater,309.5,431.5,537,83
6229,480,640,ear,420.5,267.5,17,79,man,316.0,283.0,556,388
6230,480,640,ear,210.5,292.0,33,76,man,316.0,283.0,556,388
6231,480,640,hair,320.5,390.0,133,66,lip,314.5,347.0,89,30
6232,600,800,picture,172.5,122.0,49,52,wall,399.5,216.5,799,433
6233,600,800,picture,166.0,27.5,52,53,wall,399.5,216.5,799,433
6234,600,800,leg,517.5,509.0,21,110,chair,538.0,404.5,168,325
6235,600,800,leg,572.5,476.5,27,97,chair,538.0,404.5,168,325
6236,600,800,leg,485.0,459.5,12,31,chair,538.0,404.5,168,325
6237,600,800,leg,447.0,553.5,18,93,chair,380.5,439.0,225,320
6238,600,800,leg,362.0,565.5,22,69,chair,380.5,439.0,225,320
6239,600,800,picture,166.0,27.5,52,53,wall,155.0,147.5,204,291
6240,600,800,picture,172.5,122.0,49,52,wall,155.0,147.5,204,291
6241,600,800,leg,215.0,508.0,26,112,chair,185.5,271.0,129,98
6242,600,800,leg,163.0,456.0,24,102,chair,185.5,271.0,129,98
6243,600,800,leg,405.0,430.5,12,37,chair,344.5,249.0,91,84
6244,600,800,picture,166.0,27.5,52,53,wall,399.5,216.5,799,433
6245,600,800,picture,172.5,122.0,49,52,wall,399.5,216.5,799,433
6246,600,800,switch,778.5,158.5,21,31,wall,399.5,216.5,799,433
6247,600,800,chair,538.0,404.5,168,325,table,336.0,428.5,508,337
6248,600,800,chair,344.5,249.0,91,84,table,336.0,428.5,508,337
6249,600,800,chair,185.5,271.0,129,98,table,336.0,428.5,508,337
6250,600,800,chair,380.5,439.0,225,320,table,336.0,428.5,508,337
6251,600,800,window,313.5,117.0,107,230,wall,399.5,216.5,799,433
6252,600,800,window,30.0,134.5,58,269,wall,399.5,216.5,799,433
6253,600,800,rug,348.0,503.0,642,192,floor,399.5,475.5,795,243
6254,600,800,frame,153.5,125.5,11,45,picture,172.5,122.0,49,52
6255,600,800,window,30.0,134.5,58,269,picture,166.0,27.5,52,53
6256,600,800,window,313.5,117.0,107,230,picture,172.5,122.0,49,52
6257,600,800,window,30.0,134.5,58,269,frame,148.0,25.5,8,51
6258,600,800,chair,380.5,439.0,225,320,table,336.0,428.5,508,337
6259,600,800,chair,185.5,271.0,129,98,table,336.0,428.5,508,337
6260,600,800,rug,348.0,503.0,642,192,chair,344.5,249.0,91,84
6261,600,800,rug,348.0,503.0,642,192,chair,185.5,271.0,129,98
6262,600,800,rug,348.0,503.0,642,192,chair,538.0,404.5,168,325
6263,600,800,rug,348.0,503.0,642,192,chair,380.5,439.0,225,320
6264,600,800,picture,166.0,27.5,52,53,frame,148.0,25.5,8,51
6265,600,800,frame,263.5,120.5,29,241,window,313.5,117.0,107,230
6266,600,800,pen,213.5,373.5,23,31,table,336.0,428.5,508,337
6267,600,800,picture,172.5,122.0,49,52,wall,399.5,216.5,799,433
6268,600,800,frame,148.0,25.5,8,51,picture,166.0,27.5,52,53
6269,600,800,paper,220.0,380.5,134,63,table,336.0,428.5,508,337
6270,600,800,pen,213.5,373.5,23,31,paper,220.0,380.5,134,63
6271,600,800,picture,172.5,122.0,49,52,wall,399.5,216.5,799,433
6272,600,800,picture,166.0,27.5,52,53,wall,155.0,147.5,204,291
6273,600,800,picture,172.5,122.0,49,52,wall,155.0,147.5,204,291
6274,600,800,building,399.5,276.5,799,247,window,364.5,285.5,31,55
6275,600,800,street sign,355.0,333.5,26,23,road,395.5,477.5,791,237
6276,600,800,tree,399.0,228.0,794,448,building,399.5,276.5,799,247
6277,600,800,parking meter,785.0,434.0,12,102,curb,675.0,517.5,240,155
6278,600,800,building,399.5,276.5,799,247,corner,479.0,378.0,334,42
6279,600,800,building,399.5,276.5,799,247,window,364.5,285.5,31,55
6280,600,800,license number,700.0,422.0,48,42,car,399.0,403.5,798,171
6281,600,800,street sign,355.0,333.5,26,23,road,395.5,477.5,791,237
6282,600,800,building,399.5,276.5,799,247,window,364.5,285.5,31,55
6283,600,800,fire hydrant,429.0,386.0,20,20,road,395.5,477.5,791,237
6284,600,800,car,399.0,403.5,798,171,light,104.0,404.5,12,15
6285,600,800,wheel,134.5,420.5,31,31,wheel,255.5,414.5,271,35
6286,533,800,shadow,608.0,282.0,78,120,wall,677.0,228.5,240,427
6287,533,800,shadow,730.0,362.5,130,151,wall,677.0,228.5,240,427
6288,533,800,letter,614.5,75.5,13,21,sign,629.5,66.0,135,84
6289,533,800,letter,621.5,74.0,17,30,sign,629.5,66.0,135,84
6290,533,800,letter,632.5,72.0,23,26,sign,629.5,66.0,135,84
6291,533,800,sign,630.5,69.5,141,91,wall,677.0,228.5,240,427
6292,533,800,shirt,56.5,216.5,81,103,man,63.5,269.0,85,254
6293,533,800,man,63.5,269.0,85,254,bike,59.5,331.5,113,213
6294,533,800,car,416.5,301.5,401,381,floor,403.0,396.0,786,272
6295,533,800,logo,417.5,321.0,55,14,car,416.5,301.5,401,381
6296,533,800,number 9,670.5,59.5,21,29,circle,674.0,58.5,30,39
6297,533,800,number 9,670.5,59.5,21,29,wall,677.0,228.5,240,427
6298,533,800,circle,674.0,58.5,30,39,wall,677.0,228.5,240,427
6299,533,800,bike,59.5,331.5,119,195,bike,59.5,331.5,119,195
6300,600,800,lily pad,383.0,475.0,96,62,grass,399.5,539.0,795,114
6301,600,800,person,257.5,252.0,13,12,pond,343.5,417.0,683,158
6302,600,800,grass,276.5,328.0,129,26,pond,343.5,417.0,683,158
6303,600,800,tree,499.5,303.5,377,393,pond,343.5,417.0,683,158
6304,600,800,reflection,85.0,398.0,164,56,tree,102.0,185.0,200,360
6305,600,800,reflection,85.0,398.0,164,56,water,323.5,425.0,647,156
6306,600,800,weed,460.5,556.5,177,65,grass,407.0,532.0,780,130
6307,600,800,trunk,245.0,239.5,30,83,tree,240.5,198.5,77,177
6308,600,800,sky,351.5,89.5,683,169,tree,400.0,208.5,794,225
6309,600,800,people,255.5,307.5,7,19,water,358.5,420.0,697,168
6310,600,800,tree,91.5,231.5,165,257,water edge,195.0,350.5,386,27
6311,600,800,cloud,172.5,138.0,73,48,sky,372.0,116.5,740,231
6312,600,800,reflection,95.0,375.0,142,22,water,322.0,423.0,644,146
6313,600,800,reflection,198.0,422.0,54,104,water,322.0,423.0,644,146
6314,600,800,grass,407.0,532.0,780,130,water,393.5,409.5,763,173
6315,600,800,people,259.0,313.0,52,50,shore,284.0,330.0,186,30
6316,600,800,bush,136.0,322.0,156,60,water,404.0,427.0,784,190
6317,600,800,weed,479.0,494.0,178,82,grass,399.5,539.0,795,114
6318,600,800,reflection,217.0,408.5,202,123,tree,269.5,225.5,187,299
6319,600,800,reflection,217.0,408.5,202,123,water,402.0,418.0,794,190
6320,600,800,bush,253.5,489.0,493,168,leave,130.0,456.0,104,56
6321,600,800,window,405.0,272.5,24,43,building,251.5,360.0,499,280
6322,600,800,window,401.5,332.5,37,61,building,353.0,372.0,296,304
6323,600,800,window,402.0,399.5,36,57,building,353.0,372.0,296,304
6324,600,800,window,366.0,284.0,26,46,building,353.0,372.0,296,304
6325,600,800,window,370.5,338.5,39,71,building,582.0,218.0,90,98
6326,600,800,window,375.0,400.5,48,85,building,582.0,218.0,90,98
6327,600,800,window,342.5,405.5,65,85,building,582.0,218.0,90,98
6328,600,800,window,336.5,345.5,45,77,building,582.0,218.0,90,98
6329,600,800,window,343.0,293.5,34,69,building,582.0,218.0,90,98
6330,600,800,window,312.5,293.5,37,69,building,582.0,218.0,90,98
6331,600,800,chair,352.0,497.5,148,61,sidewalk,303.5,499.5,589,65
6332,600,800,table,348.5,494.0,149,48,sidewalk,303.5,499.5,589,65
6333,600,800,building,696.0,317.0,208,370,building,582.0,218.0,90,98
6334,600,800,tree,136.0,449.5,260,151,sidewalk,295.5,494.5,577,81
6335,600,800,tree,136.0,449.5,260,151,building,582.0,218.0,90,98
6336,600,800,people,468.5,496.0,61,66,sidewalk,446.0,497.5,324,69
6337,600,800,building,582.0,218.0,90,98,windows,384.0,335.5,96,155
6338,600,800,windows,397.0,276.0,34,56,building,582.0,218.0,90,98
6339,600,800,tree,156.5,458.0,283,148,building,582.0,218.0,90,98
6340,600,800,door,159.0,451.5,80,107,building,582.0,218.0,90,98
6341,600,800,crosswalk,354.0,376.0,708,44,road,399.0,459.0,798,274
6342,600,800,wall,630.0,151.5,334,297,building,630.0,154.0,336,302
6343,600,800,wall,85.5,229.0,165,204,building,86.5,225.5,171,217
6344,600,800,building,109.5,226.5,213,221,wall,85.5,229.0,165,204
6345,600,800,building,630.0,154.0,336,302,wall,630.0,151.5,334,297
6346,800,600,sign,49.0,602.0,92,32,letter,38.5,602.0,59,20
6347,800,600,balcony,121.0,164.0,238,42,gate,126.0,162.0,222,46
6348,800,600,building,303.0,395.5,576,755,unit,300.5,396.0,583,768
6349,800,600,man,19.0,736.0,32,108,helmet,23.5,691.0,23,12
6350,800,600,canopy,485.0,584.5,212,71,sidewalk,307.5,755.5,571,45
6351,800,600,man,19.0,736.0,32,108,shirt,19.0,730.0,30,66
6352,800,600,motorcycle,54.5,748.0,79,88,back,36.0,756.0,46,82
6353,800,600,sign,49.0,602.0,92,32,building,303.0,395.5,576,755
6354,800,600,door,287.5,703.5,83,125,middle,281.5,398.5,133,773
6355,800,600,post,551.5,710.0,33,102,sidewalk,307.5,755.5,571,45
6356,800,600,overhang,488.5,594.0,215,78,square,495.0,593.0,114,54
6357,800,600,wiper,386.0,736.0,46,18,rear,393.5,749.5,119,91
6358,800,600,cap,22.0,688.0,22,22,man,19.0,736.0,32,108
6359,800,600,man,19.0,736.0,32,108,bike,65.5,748.5,57,77
6360,800,600,man,19.0,736.0,32,108,helmet,23.5,691.0,23,12
6361,800,600,mirror,312.0,727.5,16,15,view,313.5,726.0,15,14
6362,800,600,window,88.0,702.0,170,134,building,303.0,395.5,576,755
6363,800,600,window,88.0,702.0,170,134,front,110.0,655.5,216,215
6364,800,600,window,88.0,702.0,170,134,front,110.0,655.5,216,215
6365,800,600,window,88.0,702.0,170,134,building,303.0,395.5,576,755
6366,800,600,building,303.0,395.5,576,755,front,110.0,655.5,216,215
6367,800,600,window,88.0,702.0,170,134,front,110.0,655.5,216,215
6368,800,600,building,303.0,395.5,576,755,window,88.0,702.0,170,134
6369,800,600,window,88.0,702.0,170,134,building,303.0,395.5,576,755
6370,800,600,window,88.0,702.0,170,134,building,303.0,395.5,576,755
6371,800,600,window,88.0,702.0,170,134,front,110.0,655.5,216,215
6372,375,500,fork,26.5,122.5,49,97,table,77.0,187.0,142,294
6373,375,500,burger,284.5,265.0,203,204,plate,119.0,250.5,132,245
6374,375,500,container,167.0,63.0,226,106,table,249.0,211.5,474,321
6375,375,500,fry,296.0,165.5,230,155,plate,264.0,229.0,450,288
6376,375,500,mustard,146.5,223.0,111,120,plate,123.0,250.0,140,218
6377,375,500,burger,270.5,251.5,119,129,meat,293.0,272.0,198,200
6378,375,500,meat,286.0,269.5,220,173,plate,264.0,229.0,450,288
6379,375,500,plate,264.0,228.5,470,287,table,249.0,211.5,474,321
6380,375,500,gravy boat,179.5,61.5,215,105,sauce,161.5,46.0,103,32
6381,375,500,glass,410.0,61.0,88,122,table,266.0,199.0,464,348
6382,375,500,fork,30.5,133.5,57,115,cloth,63.0,134.0,98,166
6383,375,500,bowl,268.0,40.0,240,76,bread,325.0,23.5,86,47
6384,375,500,meat,282.5,264.0,203,202,sauce,279.5,256.5,83,109
6385,375,500,container,172.5,65.0,261,110,sauce,172.5,49.5,87,35
6386,375,500,plate,94.0,239.0,130,264,table,124.0,195.5,236,351
6387,375,500,fry,275.0,185.0,342,256,plate,264.0,247.0,470,220
6388,375,500,basket,269.0,37.5,226,55,bread,325.0,23.5,86,47
6389,375,500,bowl,261.5,33.5,243,67,table,265.0,165.0,418,310
6390,375,500,french fry,295.5,189.0,287,166,plate,265.5,234.0,425,270
6391,375,500,fork,18.0,128.0,36,90,table,241.5,187.5,473,369
6392,375,500,meat,286.0,259.5,182,189,plate,264.0,229.0,450,288
6393,375,500,sauce,274.5,250.5,117,125,meat,286.0,259.5,182,189
6394,375,500,bread,321.5,21.5,85,37,basket,263.0,31.0,248,58
6395,375,500,plate,264.0,229.0,450,288,table,241.5,187.5,473,369
6396,375,500,plate,264.0,229.0,450,288,food,263.5,202.5,365,293
6397,375,500,sauce,270.5,248.0,105,116,meat,286.0,259.5,182,189
6398,375,500,plate,264.0,229.0,450,288,design,79.0,295.0,96,74
6399,375,500,basket,263.0,31.0,248,58,bread,323.0,25.5,80,47
6400,375,500,stem,421.0,39.5,30,75,glass,414.5,61.0,89,122
6401,375,500,fork,22.5,128.0,37,94,table,241.5,187.5,473,369
6402,375,500,sauce,131.5,210.0,103,102,plate,264.0,229.0,450,288
6403,800,600,church,265.0,380.5,84,381,steeple,261.5,247.5,53,123
6404,800,600,man,64.0,634.0,46,94,sidewalk,106.0,674.0,208,124
6405,800,600,man,64.0,634.0,46,94,sidewalk,445.0,670.0,306,124
6406,800,600,building,460.5,408.5,49,513,window,494.0,242.0,24,92
6407,800,600,man,65.5,633.5,37,91,coat,66.0,620.5,40,49
6408,800,600,bike,111.5,630.0,35,44,sidewalk,106.0,674.0,208,124
6409,800,600,street light,71.5,405.5,61,69,building,557.5,347.0,79,688
6410,800,600,black store,538.0,583.0,118,246,road,299.5,704.0,599,188
6411,800,600,coat,65.5,618.5,29,39,hood,67.0,603.5,24,19
6412,800,600,man,65.5,633.5,37,91,coat,65.5,618.5,29,39
6413,800,600,line,452.5,702.0,97,56,road,300.0,704.5,596,187
6414,800,600,man,64.5,631.5,29,87,road,299.5,704.0,599,188
6415,800,600,light,469.5,593.0,13,62,brick building,462.0,406.0,38,500
6416,800,600,sign,569.0,448.5,22,65,building,436.5,162.5,67,73
6417,800,600,door,209.0,569.5,36,85,church,238.5,410.5,145,403
6418,600,800,window,721.0,166.5,130,85,building,399.5,158.5,795,317
6419,600,800,tire,172.0,287.5,58,67,suv,96.0,296.0,192,134
6420,600,800,handle,324.0,308.0,18,14,car,334.0,310.5,314,119
6421,600,800,building,529.5,179.0,75,80,car,332.0,314.5,306,135
6422,428,640,decal,553.5,87.5,43,65,wall,552.0,188.0,134,370
6423,428,640,flower,284.0,152.5,130,89,pot,280.0,206.0,54,38
6424,428,640,furniture,118.0,271.5,186,235,bumper,121.0,284.0,40,30
6425,428,640,poster,252.0,125.5,72,87,wall,284.0,189.0,158,370
6426,428,640,flower,284.0,169.5,130,123,television,300.0,257.5,112,91
6427,428,640,decal,554.0,88.5,28,47,wall,552.0,188.0,134,370
6428,428,640,item,502.0,341.5,58,27,bottom shelf,523.0,351.5,104,45
6429,600,800,tire,57.0,330.5,50,97,suv,260.5,345.0,453,200
6430,600,800,suv,260.5,345.0,453,200,front tire,442.5,382.5,61,73
6431,600,800,suv,260.5,345.0,453,200,back tire,196.5,403.0,83,90
6432,600,800,car,517.0,324.5,202,91,road,375.0,384.5,750,163
6433,600,800,vent,476.0,181.0,6,12,roof,446.0,191.0,150,64
6434,600,800,vent,470.5,180.5,7,11,roof,446.0,191.0,150,64
6435,600,800,vent,461.5,180.0,7,10,roof,446.0,191.0,150,64
6436,600,800,post,480.0,479.5,62,121,lock,480.0,432.5,24,23
6437,600,800,wheel,57.0,330.5,50,97,suv,260.5,345.0,453,200
6438,600,800,van,618.5,295.0,125,60,front tire,671.0,314.5,20,23
6439,600,800,roof,504.5,283.5,103,17,car,517.0,324.5,202,91
6440,600,800,tail - light,96.5,308.0,31,48,suv,260.5,345.0,453,200
6441,600,800,van,618.5,295.0,125,60,back tire,615.5,313.5,7,19
6442,600,800,suv,260.5,345.0,453,200,road,375.0,384.5,750,163
6443,600,800,bumper,725.5,348.0,99,36,car,729.0,324.0,102,92
6444,600,800,cover,322.5,466.5,131,33,sidewalk,384.5,483.5,769,229
6445,300,400,awne,200.5,195.0,111,28,house,193.0,151.5,238,227
6446,300,400,frame,230.0,226.0,26,40,frame,231.0,226.0,28,40
6447,300,400,window,174.5,226.5,19,29,window,174.0,228.0,22,34
6448,300,400,fence,208.0,259.5,148,23,house,193.0,151.5,238,227
6449,300,400,grass,206.5,288.0,349,22,fence,208.0,259.5,148,23
6450,300,400,sky,214.5,60.0,343,120,house,193.0,151.5,238,227
6451,300,400,sky,214.5,60.0,343,120,house,193.0,151.5,238,227
6452,300,400,shutter,139.5,161.0,61,34,window,139.0,160.5,26,31
6453,300,400,fence,208.0,259.5,148,23,house,193.0,151.5,238,227
6454,300,400,window,264.0,159.0,30,30,shutter,262.5,158.5,61,33
6455,300,400,window,201.0,94.0,26,42,house,193.0,151.5,238,227
6456,300,400,bush,81.0,254.0,108,78,house,193.0,151.5,238,227
6457,300,400,driveway,23.0,283.5,42,31,house,193.0,151.5,238,227
6458,300,400,vine,189.5,204.0,207,82,house,193.0,151.5,238,227
6459,300,400,porch,200.5,222.5,109,87,house,193.0,151.5,238,227
6460,300,400,window,264.0,159.0,30,30,house,193.0,151.5,238,227
6461,300,400,window,139.0,160.5,26,31,house,193.0,151.5,238,227
6462,300,400,window,200.5,153.5,21,27,house,193.0,151.5,238,227
6463,300,400,window,201.0,94.0,26,42,house,193.0,151.5,238,227
6464,300,400,window,218.5,103.0,11,26,house,193.0,151.5,238,227
6465,300,400,window,174.5,226.5,19,29,house,193.0,151.5,238,227
6466,300,400,door,202.0,235.0,32,58,house,193.0,151.5,238,227
6467,300,400,bush,81.0,254.0,108,78,house,193.0,151.5,238,227
6468,300,400,window,200.5,153.5,21,27,house,193.0,151.5,238,227
6469,300,400,door,202.0,235.0,32,58,door,202.0,235.0,32,58
6470,300,400,trunk,81.5,186.5,15,63,tree,114.5,107.5,227,213
6471,300,400,fence,208.0,259.5,148,23,house,193.0,151.5,238,227
6472,300,400,shutter,227.5,102.0,9,26,window,218.5,103.0,11,26
6473,375,500,stair,45.5,300.5,75,51,case,84.5,249.5,163,247
6474,375,500,stair,352.5,290.5,39,19,case,381.0,261.5,210,209
6475,375,500,stair,361.5,262.5,45,21,case,353.0,256.0,106,184
6476,375,500,stair,114.5,291.5,55,25,case,125.0,278.0,90,138
6477,375,500,stair,68.5,132.0,79,52,case,77.0,215.5,136,287
6478,375,500,stair,295.0,112.5,38,59,case,338.0,165.0,144,282
6479,375,500,line,245.5,188.5,15,67,stair,195.0,208.5,390,297
6480,375,500,line,256.0,194.5,22,69,stair,172.5,255.5,181,201
6481,375,500,design,332.0,67.5,60,51,stair,249.5,188.5,493,369
6482,375,500,design,274.0,31.5,100,55,stair,249.5,188.5,493,369
6483,375,500,design,183.0,16.0,86,26,stair,249.5,188.5,493,369
6484,375,500,woman,202.5,93.5,25,47,stair,249.5,188.5,493,369
6485,375,500,statue,237.0,291.0,50,62,stair,249.5,188.5,493,369
